date,rate,diff,lag_1,lag_2,lag_6,lag_8,lag_11,lag_13,lag_15,lag_16,lag_25,lag_32,lag_34,rmean_4,rstd_4,rmean_8,rstd_8,rmean_12,rstd_12,ret_3,ret_7,ret_14,ret_21,ret_30,ret_60,ret_90,month,day,year
1998-11-20,90.0,1.0,0.0,0.0,4.799999999999997,2.0,2.0600000000000023,0.4399999999999977,0.8999999999999915,0.0,1.8399999999999892,-1.0600000000000023,0.4000000000000057,-0.6999999999999993,1.2083045973594568,0.125,2.6794189135493007,0.19833333333333295,2.496069030708205,-1.4,-1.25,-3.380952380952452,5.250000000000133,3.999999999999929,1.0833333333333162,-8.142857142857114,11,20,1998
1998-11-27,90.0,0.0,1.0,0.0,1.0,-4.0,-3.0,2.319999999999993,-0.4199999999999875,0.8999999999999915,1.440000000000012,0.0,0.7999999999999972,-0.375,1.4930394055974092,0.0,2.6016478294672067,0.08833333333333353,2.422057102146975,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11,27,1998
1998-12-04,85.7,-4.299999999999997,0.0,1.0,-0.29999999999999716,4.799999999999997,0.0,2.0600000000000023,0.4399999999999977,-0.4199999999999875,-2.980000000000004,0.20000000000000284,-1.0600000000000023,0.25,0.49999999999999806,0.5,2.0486929631213306,-0.08333333333333333,2.3412635801026647,0.0,-5.299999999999997,-2.853448275862073,-12.944444444444455,-5.1346153846154134,7.4313725490195175,-1.8269230769230758,12,4,1998
1998-12-11,85.9,0.20000000000000284,-4.299999999999997,0.0,-2.5,1.0,2.0,-3.0,2.319999999999993,0.4399999999999977,-1.4200000000000017,0.12000000000000455,0.0,-0.8249999999999993,2.364141845716255,-0.6374999999999993,1.8353181896180453,-0.19166666666666643,2.512318137545963,-0.7999999999999972,-1.6666666666666825,-0.902912621359222,-1.3703703703703713,-0.8666666666666648,1.5000000000000888,-1.2500000000000044,12,11,1998
1998-12-18,87.0,1.0999999999999943,0.20000000000000284,-4.299999999999997,0.0,-0.29999999999999716,-4.0,0.0,2.0600000000000023,2.319999999999993,0.1599999999999966,1.039999999999992,0.20000000000000284,-0.7749999999999986,2.3893862531341936,-0.7374999999999989,1.753313190179423,-0.17499999999999952,2.5143678041498716,0.0,-1.4399999999999977,-1.3666666666666647,1.2916666666666359,-7.11111111111133,2.055555555555424,0.15789473684209576,12,18,1998
1998-12-25,91.5,4.5,1.0999999999999943,0.20000000000000284,0.0,-2.5,4.799999999999997,2.0,-3.0,2.0600000000000023,-0.7599999999999909,1.5,0.12000000000000455,-0.75,2.4145392935299244,-0.5625,1.8692530975919612,-0.25,2.4563461408434186,-2.0465116279069777,0.0,0.0,0.0,1.4456521739130577,-15.062499999999675,-23.49999999999968,12,25,1998
1999-01-01,91.5,0.0,4.5,1.0999999999999943,1.0,0.0,1.0,-4.0,0.0,-3.0,0.35999999999999943,-0.1799999999999926,1.039999999999992,0.375,3.6252586114648406,0.3125,2.396686701022297,0.4583333333333333,2.501802380587872,-1.0,,-1.0,-1.0,-1.0,-1.0,-1.0,1,1,1999
1999-01-08,96.75,5.25,0.0,4.5,0.0,0.0,-0.29999999999999716,4.799999999999997,2.0,0.0,-0.5400000000000063,1.8399999999999892,1.5,1.4499999999999993,2.088859337852439,0.3125,2.396686701022297,0.05833333333333357,2.095214605338612,3.7727272727272974,4.25,-2.3125,-13.500000000000373,-2.7617449664429508,-11.714285714285825,0.0,1,8,1999
1999-01-15,90.9,-5.849999999999994,5.25,0.0,-4.299999999999997,1.0,-2.5,1.0,-4.0,2.0,0.480000000000004,1.440000000000012,-0.1799999999999926,2.7124999999999986,2.555508755610124,0.96875,2.953077994712829,0.41250000000000026,2.573477043011863,-2.299999999999999,0.0,-2.2187499999999996,-14.295454545454602,3.119718309859146,3.834710743801616,-98.4999999999962,1,15,1999
1999-01-22,94.0,3.0999999999999943,-5.849999999999994,5.25,0.20000000000000284,0.0,0.0,-0.29999999999999716,4.799999999999997,-4.0,0.0,-2.980000000000004,1.8399999999999892,0.9750000000000014,5.106613359164758,0.11250000000000071,3.8111443725699266,-0.049999999999999524,3.1477986536048252,0.0,-1.7209302325581386,2.0999999999999943,0.33620689655172553,18.375000000000377,-8.380952380952587,8.393939393939425,1,22,1999
1999-01-29,87.3,-6.700000000000003,3.0999999999999943,-5.849999999999994,1.0999999999999943,-4.299999999999997,0.0,-2.5,1.0,4.799999999999997,0.8999999999999915,-1.4200000000000017,1.440000000000012,0.625,4.824676154935164,0.5,3.95302777266092,0.4166666666666667,3.166610844803041,-2.276190476190477,-34.49999999999954,21.333333333333556,-4.252427184466017,7.815789473684319,7.5897435897435805,10.754385964912426,1,29,1999
1999-02-05,86.6,-0.7000000000000028,-6.700000000000003,3.0999999999999943,4.5,0.20000000000000284,1.0,0.0,-0.29999999999999716,1.0,-0.4199999999999875,0.1599999999999966,-2.980000000000004,-1.0500000000000007,6.106690320187085,0.1999999999999993,4.431462190164454,-0.1416666666666669,3.7783373768541795,-0.8803418803418798,-1.6363636363636422,-0.7199999999999989,-0.7666666666666657,-2.9444444444444553,-0.5,0.0,2,5,1999
1999-02-12,86.7,0.10000000000000853,-0.7000000000000028,-6.700000000000003,0.0,1.0999999999999943,0.0,0.0,-2.5,-0.29999999999999716,0.4399999999999977,-0.7599999999999909,-1.4200000000000017,-2.5375000000000014,4.599162061361465,0.08749999999999858,4.4428714974503976,-0.20000000000000048,3.7813537739328686,-0.9677419354838681,-0.9777777777777759,0.0,0.0,-1.1851851851851989,-1.4545454545454957,-0.7916666666666444,2,12,1999
1999-02-19,87.5,0.7999999999999972,0.10000000000000853,-0.7000000000000028,5.25,4.5,-4.299999999999997,1.0,0.0,-2.5,2.319999999999993,0.35999999999999943,0.1599999999999966,-1.0500000000000007,4.106498914322678,-0.037499999999999645,4.4243441806183466,-0.27499999999999974,3.764275856957446,-1.1194029850746263,0.0,0.0,-0.6000000000000014,0.666666666666647,-1.7441860465116235,-2.818181818181821,2,19,1999
1999-02-26,86.5,-1.0,0.7999999999999972,0.10000000000000853,-5.849999999999994,0.0,0.20000000000000284,0.0,0.0,0.0,2.0600000000000023,-0.5400000000000063,-0.7599999999999909,-1.625,3.438386249390841,-0.5,4.060700150748108,-0.20833333333333334,3.7766527588072014,0.42857142857142283,-1.1904761904761905,-2.0,-0.75,0.0,-1.8032128514056196,0.0,2,26,1999
1999-03-05,87.8,1.2999999999999972,-1.0,0.7999999999999972,3.0999999999999943,5.25,1.0999999999999943,-4.299999999999997,1.0,0.0,-3.0,0.480000000000004,0.35999999999999943,-0.1999999999999993,0.8124038404635974,-0.625,4.05850077878871,0.06666666666666643,3.5658948471044476,11.999999999998863,-1.2222222222222219,0.0,-0.7291666666666671,0.4444444444444551,-8.647058823529317,-17.250000000000313,3,5,1999
1999-03-12,87.5,-0.29999999999999716,1.2999999999999972,-1.0,-6.700000000000003,-5.849999999999994,4.5,0.20000000000000284,0.0,1.0,0.0,0.0,-0.5400000000000063,0.3000000000000007,0.9966610925150691,-1.1187500000000004,3.4338584607655895,0.15833333333333263,3.5837279557195814,-1.3749999999999978,-1.0967741935483863,-0.9302325581395355,-1.2999999999999972,-0.28571428571427127,-4.750000000000044,6.500000000001421,3,12,1999
1999-03-19,88.64,1.1400000000000006,-0.29999999999999716,1.2999999999999972,-0.7000000000000028,3.0999999999999943,0.0,1.0999999999999943,-4.299999999999997,0.0,2.0,0.8999999999999915,0.480000000000004,0.1999999999999993,1.042433051407458,-0.4250000000000007,2.8529433422845467,0.041666666666666664,3.5730578534698276,-2.1400000000000006,-1.1701492537313434,4.699999999999922,-4.800000000000038,1.5909090909091055,-0.7915904936014624,-15.24999999999778,3,19,1999
